-40.34100517,-3.35963504
-40.34066378,-3.35801033
-40.3411939,-3.35329133
-40.34159484,-3.35221232
-40.34163268,-3.35129272
-40.34149888,-3.35089116
-40.33843106,-3.34902139
-40.33769737,-3.34801721
-40.3371619,-3.34750014
-40.33549387,-3.34440452
-40.33175651,-3.33965563
-40.32992781,-3.33907762
-40.32715892,-3.34030652
-40.32538593,-3.3404203
-40.32350076,-3.33953184
-40.3172897,-3.3357534
-40.3141867,-3.33575757
-40.30886328,-3.33275751
-40.3059759,-3.32819488
-40.30264498,-3.32341007
-40.30064584,-3.32007138
-40.29875505,-3.31483912
-40.29586982,-3.31183571
-40.29331721,-3.30894323
-40.29098899,-3.30816663
-40.28910578,-3.30872598
-40.28722314,-3.30973084
-40.28478739,-3.31151607
-40.28246203,-3.31296702
-40.28157547,-3.31296817
-40.28024362,-3.3114106
-40.27940884,-3.31073728
-40.27555371,-3.30796359
-40.27322825,-3.30629045
-40.27164605,-3.30515207
-40.26763871,-3.30557041
-40.26544185,-3.30574934
-40.26389178,-3.30686512
-40.26178802,-3.30831574
-40.25614218,-3.31311227
-40.25492104,-3.31144312
-40.25403237,-3.30977356
-40.25281263,-3.30921821
-40.25137168,-3.30899727
-40.25023008,-3.30852091
-40.24871057,-3.30788684
-40.24926342,-3.30688372
-40.25203283,-3.30598918
-40.2533631,-3.30632163
-40.25524706,-3.30631924
-40.25779397,-3.30475669
-40.26033877,-3.30152344
-40.2615989,-3.29731476
-40.26276376,-3.29516895
-40.26475891,-3.29149366
-40.26508856,-3.28926565
-40.26596907,-3.28447522
-40.26618341,-3.27868322
-40.26695437,-3.27489534
-40.26868764,-3.26810852
-40.26992683,-3.25929847
-40.27246942,-3.25439457
-40.27501339,-3.25060445
-40.27777646,-3.24480924
-40.28076084,-3.238791
-40.2822985,-3.22787393
-40.28205669,-3.21172431
-40.28171871,-3.20726958
-40.28037751,-3.19802682
-40.2810327,-3.19022948
-40.28135671,-3.18343496
-40.28046435,-3.17864678
-40.27851307,-3.17447735
-40.27658156,-3.17112223
-40.27380085,-3.16629196
-40.27238455,-3.1551713
-40.27022468,-3.141236
-40.26944436,-3.13733867
-40.26766724,-3.13377669
-40.26467251,-3.13121859
-40.26194125,-3.12984299
-40.25181171,-3.12466267
-40.2410578,-3.11944059
-40.22365319,-3.11188713
-40.21313808,-3.10566109
-40.20657811,-3.10165973
-40.20271676,-3.09796037
-40.20191229,-3.09086097
-40.20301389,-3.08517922
-40.20366718,-3.0749313
-40.20542156,-3.06655566
-40.20863534,-3.05910938
-40.21195435,-3.05476172
-40.21469584,-3.05109216
-40.2193665,-3.04484031
-40.22068964,-3.03915834
-40.22123535,-3.03180653
-40.22134041,-3.02668285
-40.22322063,-3.02378479
-40.22554602,-3.02266834
-40.22765031,-3.02199766
-40.23008648,-3.02088108
-40.23363018,-3.01942909
-40.2375056,-3.0174198
-40.24060535,-3.01530001
-40.24403657,-3.01240018
-40.2435905,-3.00983893
-40.24170266,-3.00594276
-40.23283011,-2.99759926
-40.22589395,-2.99234903
-40.22099184,-2.98743166
-40.21712225,-2.98060445
-40.21695269,-2.96738477
-40.21442116,-2.94914991
-40.21459778,-2.93165141
-40.21302653,-2.91715267
-40.21127461,-2.90678647
-40.20973958,-2.89582369
-40.2100029,-2.88761858
-40.21298432,-2.87749611
-40.21895173,-2.8616271
-40.21812707,-2.85342318
-40.21590201,-2.84797349
-40.21449634,-2.84453065
-40.21273964,-2.83574688
-40.21374758,-2.82717241
-40.21483378,-2.81473923
-40.21216113,-2.81490154
-40.20703917,-2.81440196
-40.2054989,-2.81471715
-40.20374877,-2.81574135
-40.20095596,-2.81588775
-40.19957007,-2.81554458
-40.19788399,-2.81618603
-40.19611274,-2.81652333
-40.19606346,-2.81652818
-40.19466458,-2.81736212
-40.19460499,-2.81728755
-40.19455917,-2.81720372
-40.19452853,-2.81711316
-40.194514,-2.81701862
-40.19451601,-2.81692298
-40.19453451,-2.81682915
-40.19456893,-2.81673997
-40.19459076,-2.81669973
-40.19509749,-2.8159692
-40.19571548,-2.81568923
-40.19595775,-2.81559021
-40.1962017,-2.81549545
-40.19644725,-2.81540498
-40.19669434,-2.81531884
-40.19694289,-2.81523705
-40.19719281,-2.81515963
-40.19744405,-2.8150866
-40.19769651,-2.815018
-40.19795012,-2.81495384
-40.19798234,-2.81494603
-40.1992397,-2.81447025
-40.19928685,-2.81443871
-40.19932783,-2.81439942
-40.1993614,-2.81435356
-40.19938655,-2.81430255
-40.1994025,-2.81424791
-40.19940878,-2.81419133
-40.19940518,-2.8141345
-40.19939183,-2.81407917
-40.19936913,-2.81402701
-40.19933776,-2.8139796
-40.19930668,-2.81394571
-40.19864617,-2.81367195
-40.19794841,-2.81351767
-40.19748607,-2.81348386
-40.19321585,-2.81359077
-40.18671511,-2.81486022
-40.18633081,-2.81497316
-40.18621925,-2.81497034
-40.18610987,-2.81494809
-40.18600599,-2.81490707
-40.18591078,-2.81484854
-40.18582712,-2.81477427
-40.18575756,-2.81468653
-40.18570421,-2.81458797
-40.18566869,-2.8144816
-40.18565208,-2.81437064
-40.18565489,-2.81425846
-40.18567702,-2.81414848
-40.18571781,-2.81404403
-40.18577602,-2.8139483
-40.18581547,-2.81389972
-40.18600986,-2.81377051
-40.18622361,-2.8136772
-40.18645023,-2.81362263
-40.18668283,-2.81360846
-40.18680886,-2.81361786
-40.18735304,-2.8129485
-40.18756758,-2.81296471
-40.18778167,-2.81294321
-40.18798879,-2.81288465
-40.18818265,-2.81279082
-40.18835736,-2.81266457
-40.1883825,-2.81264221
-40.18829281,-2.81253682
-40.18818627,-2.81244869
-40.18806614,-2.81238049
-40.18793605,-2.81233431
-40.18779996,-2.81231155
-40.18766201,-2.81231289
-40.18752639,-2.8123383
-40.1874525,-2.81236298
-40.18670807,-2.81253635
-40.18600489,-2.81283707
-40.1854991,-2.81315411
-40.17932086,-2.81706021
-40.17574599,-2.81976276
-40.17478797,-2.82033456
-40.17112666,-2.8234552
-40.17029117,-2.82382807
-40.16946227,-2.82421553
-40.16864022,-2.82461749
-40.16782528,-2.82503381
-40.16701768,-2.82546436
-40.16621768,-2.82590902
-40.16542552,-2.82636765
-40.16464144,-2.82684012
-40.16461819,-2.82685441
-40.15949309,-2.83149985
-40.15907003,-2.83196384
-40.1585189,-2.83298191
-40.1586686,-2.83498204
-40.15803023,-2.83599421
-40.15690741,-2.83483825
-40.15622823,-2.83388804
-40.15576474,-2.83247376
-40.15520534,-2.83221931
-40.15479292,-2.83255497
-40.15434932,-2.83337011
-40.15377168,-2.83409541
-40.15376159,-2.834106
-40.15369692,-2.83417254
-40.1536311,-2.83423793
-40.15356415,-2.83430215
-40.1534961,-2.83436519
-40.15342697,-2.83442703
-40.15336363,-2.83448181
-40.14669145,-2.83823233
-40.14542628,-2.83858389
-40.14276627,-2.83807349
-40.14194746,-2.83841514
-40.14147364,-2.83921266
-40.14106231,-2.84147072
-40.14006384,-2.84305652
-40.1388141,-2.8423668
-40.13894939,-2.84164704
-40.13874683,-2.83910693
-40.13880842,-2.83786463
-40.13862901,-2.83673467
-40.13825719,-2.83565321
-40.13789249,-2.83494982
-40.13715262,-2.83459027
-40.13636189,-2.83436537
-40.13554434,-2.83428195
-40.13518685,-2.8342906
-40.13444968,-2.83358909
-40.1340453,-2.83356032
-40.13227039,-2.83494867
-40.13153939,-2.83514135
-40.13069291,-2.83463511
-40.13032137,-2.83331902
-40.13068784,-2.83202646
-40.13172424,-2.83007625
-40.13184366,-2.82970171
-40.13189659,-2.82931202
-40.13188141,-2.828919
-40.13179859,-2.8285346
-40.13165065,-2.8281705
-40.13147838,-2.82788721
-40.13072104,-2.82715056
-40.13010242,-2.82629286
-40.12992668,-2.82597725
-40.1296198,-2.82583483
-40.12867163,-2.82612239
-40.1276882,-2.82624002
-40.1274355,-2.82624228
-40.12734002,-2.82610247
-40.12758259,-2.82550148
-40.12737679,-2.82474227
-40.1258669,-2.82359177
-40.1240634,-2.82303483
-40.11999279,-2.82334277
-40.11877014,-2.82357785
-40.11728722,-2.8240689
-40.11591164,-2.82481142
-40.11477263,-2.82570127
-40.11382013,-2.8271476
-40.11324499,-2.82771427
-40.11317532,-2.82801926
-40.1131961,-2.82808147
-40.11322731,-2.82813912
-40.11326799,-2.82819044
-40.11331693,-2.82823388
-40.11337262,-2.82826811
-40.11343338,-2.8282921
-40.11349735,-2.82830512
-40.11356261,-2.82830676
-40.11360694,-2.82830131
-40.11413302,-2.82794611
-40.11471246,-2.82768817
-40.11516501,-2.82756468
-40.11521643,-2.82755492
-40.11526875,-2.82755429
-40.11532038,-2.8275628
-40.11536976,-2.8275802
-40.11541539,-2.82760596
-40.11545587,-2.82763929
-40.11548999,-2.82767918
-40.11551669,-2.82772443
-40.11553518,-2.82777365
-40.11554488,-2.82782535
-40.11554551,-2.82787795
-40.11553704,-2.82792987
-40.11551979,-2.82797941
-40.11398196,-2.82999305
-40.11306666,-2.83062455
-40.11240302,-2.83049783
-40.11219353,-2.83036981
-40.11125805,-2.83304951
-40.10810857,-2.84207108
-40.10667949,-2.85219895
-40.10093224,-2.86040214
-40.09811303,-2.86580183
